 ,Label,Area(Center Circle),Mean(Center Circle),StdDev(Center Circle),Mode(Center Circle),Min(Center Circle),Max(Center Circle),X(Center Circle),Y(Center Circle),XM(Center Circle),YM(Center Circle),Perim.(Center Circle),BX(Center Circle),BY(Center Circle),Width(Center Circle),Height(Center Circle),Major(Center Circle),Minor(Center Circle),Angle(Center Circle),Circ.(Center Circle),Feret(Center Circle),IntDen(Center Circle),Median(Center Circle),Skew(Center Circle),Kurt(Center Circle),%Area(Center Circle),RawIntDen(Center Circle),FeretX(Center Circle),FeretY(Center Circle),FeretAngle(Center Circle),MinFeret(Center Circle),AR(Center Circle),Round(Center Circle),Solidity(Center Circle),MinThr(Center Circle),MaxThr(Center Circle),Area(BG),Mean(BG),StdDev(BG),Mode(BG),Min(BG),Max(BG),X(BG),Y(BG),XM(BG),YM(BG),Perim.(BG),BX(BG),BY(BG),Width(BG),Height(BG),Major(BG),Minor(BG),Angle(BG),Circ.(BG),Feret(BG),IntDen(BG),Median(BG),Skew(BG),Kurt(BG),%Area(BG),RawIntDen(BG),FeretX(BG),FeretY(BG),FeretAngle(BG),MinFeret(BG),AR(BG),Round(BG),Solidity(BG),MinThr(BG),MaxThr(BG),Area(Whole cell),Mean(Whole cell),StdDev(Whole cell),Mode(Whole cell),Min(Whole cell),Max(Whole cell),X(Whole cell),Y(Whole cell),XM(Whole cell),YM(Whole cell),Perim.(Whole cell),BX(Whole cell),BY(Whole cell),Width(Whole cell),Height(Whole cell),Major(Whole cell),Minor(Whole cell),Angle(Whole cell),Circ.(Whole cell),Feret(Whole cell),IntDen(Whole cell),Median(Whole cell),Skew(Whole cell),Kurt(Whole cell),%Area(Whole cell),RawIntDen(Whole cell),FeretX(Whole cell),FeretY(Whole cell),FeretAngle(Whole cell),MinFeret(Whole cell),AR(Whole cell),Round(Whole cell),Solidity(Whole cell),MinThr(Whole cell),MaxThr(Whole cell)
590,Experiment-81.czi,7.364E0,8.336E1,2.688E1,7.000E1,1.400E1,1.670E2,5.071E1,1.420E0,5.071E1,1.429E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.138E2,8.200E1,3.997E-1,-1.180E-1,1.000E2,5.968E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.205E-1,2.413E0,0.000E0,0.000E0,2.500E1,1.978E0,1.420E0,1.982E0,1.506E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.467E0,0.000E0,5.194E0,3.199E1,1.017E1,7.260E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.195E1,3.086E1,7.000E1,0.000E0,1.850E2,4.924E1,1.420E0,5.063E1,1.442E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.750E3,7.100E1,2.147E-1,-1.768E-1,9.997E1,5.591E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
591,Experiment-81.czi,7.364E0,7.952E1,2.546E1,7.800E1,1.500E1,1.610E2,5.071E1,1.420E0,5.069E1,1.417E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.855E2,7.800E1,2.821E-1,-1.304E-1,1.000E2,5.693E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.667E-1,2.399E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,2.143E0,1.421E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,8.022E0,0.000E0,4.605E0,2.436E1,1.128E1,7.800E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.126E1,3.108E1,6.700E1,1.000E0,2.040E2,4.924E1,1.420E0,5.061E1,1.440E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.694E3,7.100E1,2.362E-1,-1.043E-1,1.000E2,5.537E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
592,Experiment-81.czi,7.364E0,8.193E1,2.824E1,9.400E1,1.800E1,1.810E2,5.071E1,1.420E0,5.071E1,1.415E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.033E2,8.000E1,3.194E-1,-1.120E-1,1.000E2,5.866E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.889E-1,1.922E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,1.972E0,1.362E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.883E0,0.000E0,5.127E0,3.087E1,9.658E0,5.720E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.120E1,3.131E1,7.400E1,0.000E0,2.070E2,4.924E1,1.420E0,5.065E1,1.440E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.689E3,7.100E1,2.533E-1,-5.256E-2,9.995E1,5.532E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
593,Experiment-81.czi,7.364E0,8.164E1,2.555E1,6.300E1,1.800E1,1.580E2,5.071E1,1.420E0,5.071E1,1.432E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.012E2,7.900E1,3.324E-1,-1.507E-1,1.000E2,5.846E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.744E-1,2.106E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,2.047E0,1.370E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.911E0,0.000E0,4.448E0,2.159E1,1.043E1,6.720E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.203E1,3.066E1,6.500E1,0.000E0,1.910E2,4.924E1,1.420E0,5.057E1,1.440E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.756E3,7.100E1,2.322E-1,-1.901E-1,9.997E1,5.597E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
594,Experiment-81.czi,7.364E0,8.193E1,2.568E1,7.700E1,2.300E1,1.730E2,5.071E1,1.420E0,5.069E1,1.430E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.033E2,8.000E1,3.758E-1,3.000E-2,1.000E2,5.867E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.761E-1,1.872E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,1.933E0,1.231E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.728E0,0.000E0,4.772E0,2.509E1,9.145E0,5.570E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.158E1,3.101E1,7.100E1,0.000E0,2.110E2,4.924E1,1.420E0,5.064E1,1.442E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.720E3,7.100E1,2.438E-1,-1.002E-1,9.995E1,5.562E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
595,Experiment-81.czi,7.364E0,8.271E1,2.562E1,8.900E1,2.200E1,1.570E2,5.071E1,1.420E0,5.069E1,1.422E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.091E2,8.100E1,2.285E-1,-4.335E-1,1.000E2,5.922E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.316E-1,2.300E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,1.991E0,1.302E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.600E0,0.000E0,4.411E0,2.120E1,1.051E1,7.390E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.240E1,3.148E1,6.800E1,0.000E0,2.150E2,4.924E1,1.420E0,5.062E1,1.433E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.786E3,7.200E1,2.644E-1,-5.798E-2,9.997E1,5.626E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
596,Experiment-81.czi,7.364E0,8.290E1,2.684E1,8.000E1,1.800E1,1.930E2,5.071E1,1.420E0,5.070E1,1.418E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.105E2,8.200E1,4.117E-1,3.334E-1,1.000E2,5.936E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.966E-1,2.048E0,0.000E0,0.000E0,2.200E1,1.978E0,1.420E0,1.738E0,1.517E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.975E0,0.000E0,5.213E0,3.122E1,8.376E0,5.810E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.159E1,3.119E1,6.700E1,0.000E0,2.210E2,4.924E1,1.420E0,5.063E1,1.443E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.721E3,7.100E1,2.512E-1,-4.523E-2,9.996E1,5.563E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
597,Experiment-81.czi,7.364E0,8.170E1,2.620E1,7.700E1,2.600E1,1.830E2,5.071E1,1.420E0,5.070E1,1.419E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.016E2,7.900E1,3.092E-1,-8.359E-2,1.000E2,5.849E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.624E-1,2.307E0,0.000E0,0.000E0,2.000E1,1.978E0,1.420E0,1.924E0,1.703E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.767E0,0.000E0,5.028E0,2.732E1,8.889E0,6.580E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.177E1,3.133E1,7.700E1,0.000E0,2.010E2,4.924E1,1.420E0,5.065E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.735E3,7.100E1,2.507E-1,-1.269E-1,9.996E1,5.576E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
598,Experiment-81.czi,7.364E0,8.210E1,2.603E1,8.900E1,2.700E1,1.660E2,5.071E1,1.420E0,5.068E1,1.400E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.046E2,8.200E1,2.889E-1,-4.161E-1,1.000E2,5.879E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.094E-1,2.021E0,0.000E0,0.000E0,1.800E1,1.978E0,1.420E0,1.963E0,1.252E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.130E0,0.000E0,5.038E0,2.816E1,9.231E0,5.960E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.165E1,3.124E1,7.000E1,0.000E0,1.900E2,4.924E1,1.420E0,5.064E1,1.441E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.726E3,7.100E1,2.236E-1,-2.230E-1,9.996E1,5.568E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
599,Experiment-81.czi,7.364E0,8.215E1,2.626E1,8.300E1,2.000E1,1.750E2,5.071E1,1.420E0,5.070E1,1.417E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.049E2,8.100E1,3.086E-1,-6.027E-2,1.000E2,5.882E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.419E-1,1.914E0,0.000E0,0.000E0,1.700E1,1.978E0,1.420E0,2.017E0,1.340E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.317E0,0.000E0,5.287E0,3.022E1,8.034E0,5.170E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.217E1,3.111E1,7.000E1,0.000E0,2.020E2,4.924E1,1.420E0,5.063E1,1.433E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.767E3,7.200E1,2.075E-1,-1.908E-1,9.997E1,5.607E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
600,Experiment-81.czi,7.364E0,8.353E1,2.768E1,6.400E1,2.000E1,1.790E2,5.071E1,1.420E0,5.069E1,1.407E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.151E2,8.200E1,4.338E-1,6.988E-3,1.000E2,5.981E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.265E-1,2.364E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,2.097E0,1.457E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.539E0,0.000E0,4.743E0,2.607E1,9.829E0,7.330E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.189E1,3.157E1,7.100E1,0.000E0,1.930E2,4.924E1,1.420E0,5.060E1,1.444E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.745E3,7.100E1,2.691E-1,-1.237E-1,9.997E1,5.586E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
601,Experiment-81.czi,7.364E0,7.988E1,2.529E1,7.300E1,2.000E1,1.550E2,5.071E1,1.420E0,5.069E1,1.412E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.882E2,7.900E1,2.138E-1,-2.508E-1,1.000E2,5.720E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.607E-1,2.410E0,0.000E0,0.000E0,3.600E1,1.978E0,1.420E0,1.886E0,1.430E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.747E0,0.000E0,6.631E0,6.193E1,9.060E0,6.560E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.133E1,3.075E1,7.700E1,0.000E0,1.870E2,4.924E1,1.420E0,5.061E1,1.438E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.700E3,7.100E1,2.389E-1,-1.443E-1,9.997E1,5.542E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
602,Experiment-81.czi,7.364E0,8.098E1,2.631E1,8.400E1,1.500E1,1.770E2,5.071E1,1.420E0,5.070E1,1.421E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,5.963E2,8.000E1,4.858E-1,3.430E-1,1.000E2,5.798E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.795E-1,2.294E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,1.894E0,1.285E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.973E0,0.000E0,5.059E0,2.873E1,1.000E1,6.780E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.096E1,3.095E1,5.900E1,0.000E0,2.010E2,4.924E1,1.420E0,5.057E1,1.437E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.670E3,7.000E1,2.747E-1,-4.433E-2,9.996E1,5.514E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
603,Experiment-81.czi,7.364E0,8.213E1,2.608E1,5.700E1,2.300E1,2.280E2,5.071E1,1.420E0,5.067E1,1.410E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.048E2,8.100E1,5.222E-1,9.525E-1,1.000E2,5.881E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,6.171E-1,2.255E0,0.000E0,0.000E0,2.200E1,1.978E0,1.420E0,1.893E0,1.468E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.425E0,0.000E0,4.735E0,2.632E1,1.085E1,7.220E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.111E1,3.081E1,8.300E1,0.000E0,2.280E2,4.924E1,1.420E0,5.064E1,1.429E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.683E3,7.000E1,2.380E-1,-7.257E-2,9.997E1,5.525E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
604,Experiment-81.czi,7.364E0,8.156E1,2.658E1,6.700E1,1.000E1,1.730E2,5.071E1,1.420E0,5.068E1,1.404E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.006E2,8.000E1,3.407E-1,-2.126E-2,1.000E2,5.840E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.641E-1,2.263E0,0.000E0,0.000E0,2.300E1,1.978E0,1.420E0,2.077E0,1.540E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.788E0,0.000E0,5.020E0,2.860E1,8.803E0,6.600E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.119E1,3.059E1,7.700E1,0.000E0,1.960E2,4.924E1,1.420E0,5.060E1,1.444E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.689E3,7.100E1,2.026E-1,-1.791E-1,9.995E1,5.532E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
605,Experiment-81.czi,7.364E0,8.236E1,2.606E1,7.000E1,1.700E1,1.740E2,5.071E1,1.420E0,5.070E1,1.430E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.065E2,8.100E1,3.140E-1,-8.778E-2,1.000E2,5.897E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.761E-1,2.251E0,0.000E0,0.000E0,2.600E1,1.978E0,1.420E0,1.898E0,1.464E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.932E0,0.000E0,4.973E0,3.010E1,9.231E0,6.740E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.134E1,3.101E1,6.500E1,0.000E0,2.190E2,4.924E1,1.420E0,5.062E1,1.438E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.701E3,7.100E1,2.292E-1,-6.967E-2,9.994E1,5.543E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
606,Experiment-81.czi,7.364E0,8.310E1,2.834E1,8.900E1,1.300E1,1.920E2,5.071E1,1.420E0,5.069E1,1.421E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.119E2,8.200E1,4.388E-1,1.123E-1,1.000E2,5.950E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,4.803E-1,1.994E0,0.000E0,0.000E0,2.100E1,1.978E0,1.420E0,2.084E0,1.430E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,5.780E0,0.000E0,5.305E0,3.249E1,8.632E0,5.620E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.158E1,3.103E1,6.700E1,0.000E0,1.990E2,4.924E1,1.420E0,5.066E1,1.438E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.720E3,7.100E1,2.683E-1,-9.653E-2,9.996E1,5.562E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
607,Experiment-81.czi,7.364E0,8.172E1,2.645E1,8.400E1,1.200E1,1.750E2,5.071E1,1.420E0,5.069E1,1.398E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.017E2,8.100E1,3.043E-1,1.227E-1,1.000E2,5.851E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.932E-1,2.506E0,0.000E0,0.000E0,3.000E1,1.978E0,1.420E0,2.142E0,1.316E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,7.137E0,0.000E0,6.046E0,4.569E1,1.017E1,6.940E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.176E1,3.140E1,6.600E1,0.000E0,2.100E2,4.924E1,1.420E0,5.061E1,1.440E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.734E3,7.100E1,2.662E-1,-3.763E-2,9.997E1,5.575E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
608,Experiment-81.czi,7.364E0,8.164E1,2.639E1,8.300E1,2.200E1,1.700E2,5.071E1,1.420E0,5.069E1,1.430E0,9.558E0,4.919E1,2.941E0,3.042E0,3.042E0,3.062E0,3.062E0,0.000E0,1.000E0,3.042E0,6.012E2,7.900E1,3.880E-1,-3.585E-2,1.000E2,5.846E4,4.919E1,1.521E0,0.000E0,3.042E0,1.000E0,1.000E0,1.011E0,0.000E0,2.550E2,1.203E1,5.308E-1,2.181E0,0.000E0,0.000E0,1.900E1,1.978E0,1.420E0,1.801E0,1.358E0,1.399E1,0.000E0,2.941E0,3.955E0,3.042E0,4.463E0,3.433E0,0.000E0,7.720E-1,4.990E0,6.387E0,0.000E0,5.135E0,2.898E1,8.803E0,6.210E2,0.000E0,0.000E0,1.424E2,3.042E0,1.300E0,7.692E-1,1.000E0,0.000E0,2.550E2,7.991E1,7.130E1,3.104E1,5.700E1,0.000E0,1.980E2,4.924E1,1.420E0,5.060E1,1.440E0,5.862E1,3.610E1,2.941E0,2.627E1,3.042E0,2.964E1,3.433E0,0.000E0,2.923E-1,2.644E1,5.698E3,7.100E1,2.189E-1,-1.946E-1,9.996E1,5.540E5,3.560E2,0.000E0,1.734E2,3.042E0,8.633E0,1.158E-1,1.000E0,0.000E0,2.550E2
